"","","","LG_Char","0.51"
"","","","GBD Version","4.01.2591","","","","","Temp","Limits Method"
"","","","Date","29-Apr-22 6:09:17 AM (PST)","","","","","-40","Guaranteed By Design"
"","","","Die Type","VK78A-0B","","","","","0","Guaranteed By Design"
"","","","Product","MAX20810","","","","","32","Guaranteed By Design"
"","","","Lot Number","","","","","","85","Guaranteed By Design"
"","","","Wafer Number","","","","","","125","Guaranteed By Design"
"","","","Engineer","","","","","","",""
"","","","Approved By","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","TestType","","","Mean","Median","StDev","Min","Max","","NoScale","PD","SD","OD","SU","OU","NSigDown","NSigUp","GBDMinck","GBDMaxck","GBDMin","GBDMax","TesterLow","TesterHigh","LimitOverrideLow","LimitOverrideHigh","ECMinInput","ECMaxInput","GBCalcType","GBCalcTester","GBCalcComp","GBCalcGage1","GBCalcGage2","GBCalcCorrTar","GBCalcCorrDeltaMin","GBCalcCorrDeltaMax","GBCalcIns","GBCalcSupplyMean","GBCorrReq","GBCalcBlank","GBTestType","LimitsMethod","GBTempReq","GBTempMeansTested","GBTempMeanMin","GBTempMeanMax","GBTempDriftNeg","GBTempDriftPos","GBTempSigmaDriftMin","GBTempSigmaDriftMax","GBTempSigmaMin","GBTempSigmaMax","GBResCalcGage","GBTempValidDriftNeg","GBTempValidDriftPos","GBTempECShiftMin","GBTempECShiftMax","GBUncertaintyMin","GBUncertaintyMax","GBResDefMin","GBResDefMax","GBResCalcMinTotal","GBResCalcMaxTotal","GBResUserLow","GBResUserHigh","GBResAppLow","GBResAppHigh","CalcEC","ECMinOutput","ECMaxOutput","FTMin","FTMax","FTSPFOnlyMin","FTSPFOnlyMax","FTSPFMin","FTSPFMax","","SigmaP","SigmaD","GBDPassedMethod","","","","","","dB","Group"
"","","","Test #","Test Name","Test Type","Temp","Unit","Mean","Median","Standard Deviation","Min","Max","","Default Scales?","Process Dependent","Scale (Down)","Offset (Down)","Scale (Up)","Offset (Up)","N Sigma (Down)","N Sigma (Up)","GBD No Scale Min","GBD No Scale Max","GBD Min","GBD Max","EC/QA Low Limit (from tester)","EC/QA High Limit (from tester)","EC/QA Low Limit (Override)","EC/QA High Limit (Override)","EC / QA Min (Input)","EC / QA Max (Input)","GB Type","Tester Accuracy","HW Component Accuracy","T2T Gage or Combined Gage Sigma","B2B Gage Sigma","Correlation Target","Correlation Delta Min","Correlation Delta Max","Insertion Repeatability","Supply Mean Shift","Correlation Components Required?","Calculation Blank?","GB Test Type?","Limits Method","Temperature Components Required?","Means of Temperatures tested","Temperature Mean Shift (Min)","Temperature Mean Shift (Max)","NegDrift","PosDrift","Temperature Sigma Drift","Temperature Sigma Drift","Temperature Sigma Shift (Min)","Temperature Sigma Shift (Max)","Calculated Gage Components","Valid NegDrift","Valid PosDrift","EC Shift (Min)","EC Shift (Max)","Uncertainty GB (Min)","Uncertainty GB (Max)","Default Guardband (Min)","Default Guardband (Max)","Calculated Guardband (Min)","Calculated Guardband (Max)","Override Guardband (Min)","Override Guardband (Max)","Applied Guardband (Min)","Applied Guardband (Max)","Calc EC?","EC / QA Min (Output)","EC / QA Max (Output)","FT Min","FT Max","(For Calc Only) SPF (Min)","(For Calc Only) SPF (Max)","(For Calc Only) FT SPF (Min)","(For Calc Only) FT SPF (Min)","QA
GBD
Flag","Population Sigmas Passed","Drift Sigmas Passed","Passed GBD by Method","QA CPK","FT CPK","FT CP Low","FT CP High","Yield Loss","","","Data Sheet Parameter","Notes","","","Sigma T Max","Sigma TSPF Max","Sigma T","-40","0","32","85","125","","Neg Mean Drift","Pos Mean Drift","Drift Temp","-40","0","32","85","125"
"","","","1042245","Final_Iddhq_HSon_Nominal/","PROD - Non-EC","-40","uA","6.577155","6.582525","117.5188E-03","6.224260","6.915314","","","TRUE","0.5","0","4.2","0","","","","","2.936021","30.58552","","","171.0707E-03","33.35047","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.658970","1.658970","0.0","0.0","","","1.658970","1.658970","","","","1.830041","31.69150","","","","","Pass","11.60182","","","2.399999","2.159999","","","0.00000000917231863862705%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1042245","Final_Iddhq_HSon_Nominal/","PROD - Non-EC","0","uA","6.726583","6.735386","121.1363E-03","6.410558","6.961490","","","TRUE","0.5","0","4.2","0","","","","","2.999882","31.30428","","","169.4425E-03","34.13472","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.698264","1.698264","0.0","0.0","","","1.698264","1.698264","","","","1.867706","32.43645","","","","","Pass","11.56325","","","2.399999","2.159999","","","0.000000009172331802776449%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1042245","Final_Iddhq_HSon_Nominal/","PROD - Non-EC","32","uA","6.974456","6.979006","114.5859E-03","6.66214","7.236956","","","TRUE","0.5","0","4.2","0","","","","","3.143470","32.18028","","","235.1592E-03","35.11031","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.743757","1.743757","0.0","0.0","","","1.743757","1.743757","","","","1.978916","33.36655","","","","","Pass","12.08822","","","2.400637","2.160424","","","0.000000008832359379666684%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1042245","Final_Iddhq_HSon_Nominal/","PROD - Non-EC","85","uA","9.778478","9.824428","207.7435E-03","8.897715","10.09511","","","TRUE","0.5","0","4.2","0","","","","","4.266008","46.30474","","","62.13497E-03","50.50861","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","2.522324","2.522324","0.0","0.0","","","2.522324","2.522324","","","","2.584459","47.98629","","","","","Pass","10.81806","","","2.399999","2.159999","","","0.00000000917230724824606%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1042245","Final_Iddhq_HSon_Nominal/","PROD - Non-EC","125","uA","27.64040","28.08639","1.193402","22.89872","29.10864","","","TRUE","1","0","4.2","0","","","","","20.47999","146.1634","","","7.911645","158.7317","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","7.541005","7.541005","0.0","0.0","","","7.541005","7.541005","","","","15.45265","151.1907","","","","","Pass","8.507495","","","2.399998","2.159998","","","0.000000009172391524279973%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","1042250","Final_Iddhq_rst_HSon_Nominal/","PROD - Non-EC","-40","uA","14.26979E-03","16.65148E-03","58.82738E-03","-121.9373E-03","217.2910E-03","","","TRUE","2","0","2","0","","","","","-677.3890E-03","734.4682E-03","","","-818.5746E-03","875.6538E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","84.71142E-03","84.71142E-03","0.0","0.0","","","84.71142E-03","84.71142E-03","","","","-733.8632E-03","790.9424E-03","","","","","Pass","7.199999","","","2.399999","2.159999","","","0.00000000917230531138439%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1042250","Final_Iddhq_rst_HSon_Nominal/","PROD - Non-EC","0","uA","36.79044E-03","46.81487E-03","46.28458E-03","-139.3732E-03","126.4825E-03","","","TRUE","2","0","2","0","","","","","-481.8341E-03","628.9959E-03","","","-592.9170E-03","740.0788E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","66.64979E-03","66.64979E-03","0.0","0.0","","","66.64979E-03","66.64979E-03","","","","-526.2672E-03","673.4290E-03","","","","","Pass","7.199998","","","2.399999","2.159999","","","0.000000009172344272707033%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1042250","Final_Iddhq_rst_HSon_Nominal/","PROD - Non-EC","32","uA","188.2953E-03","191.6851E-03","27.36755E-03","112.1820E-03","260.1073E-03","","","TRUE","0.5","0","2","0","","","","","12.04501E-03","705.0013E-03","","","-57.25062E-03","774.2968E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","41.57737E-03","41.57737E-03","0.0","0.0","","","41.57737E-03","41.57737E-03","","","","-15.67324E-03","732.7194E-03","","","","","Pass","7.266015","","","2.399999","2.159999","","","0.000000009172324319063196%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1042250","Final_Iddhq_rst_HSon_Nominal/","PROD - Non-EC","85","uA","2.836563","2.888929","162.1615E-03","2.215541","3.078377","","","TRUE","0.5","0","2","0","","","","","931.7969E-03","7.619064","","","262.0707E-03","8.287790","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","401.286E-03","401.286E-03","0.0","0.0","","","401.286E-03","401.286E-03","","","","663.3567E-03","7.886504","","","","","Pass","8.061913","","","2.399999","2.159969","","","0.000000009123521863949073%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1042250","Final_Iddhq_rst_HSon_Nominal/","PROD - Non-EC","125","uA","20.62073","21.06644","1.173189","16.13529","22.07609","","","TRUE","0.5","0","2","0","","","","","6.790796","55.31973","","","1.937905","60.17262","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","2.911735","2.911735","0.0","0.0","","","2.911735","2.911735","","","","4.849640","57.26088","","","","","Pass","8.068244","","","2.399999","2.159999","","","0.000000009172332363702257%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","1042260","Final_Ibstq_HSon_Nominal/","PROD - Non-EC","-40","nA","10.01670","9.979866","3.407725","1.212656","17.97350","","","TRUE","1","0","4.2","0","","","","","-10.42965","127.9448","","","-27.18063","149.0346","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","8.810762","8.810762","0.0","0.0","","","8.810762","8.810762","","","","-18.36987","140.2238","","","","","Pass","7.473526","","","2.484221","2.229528","","","0.0000000012070794340140882%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1042260","Final_Ibstq_HSon_Nominal/","PROD - Non-EC","0","nA","30.84723","31.12431","3.301900","22.09924","39.11795","","","TRUE","1","0","4.2","0","","","","","11.03583","212.7662","","","-13.69456","245.3067","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","12.95006","12.95006","0.0","0.0","","","12.95006","12.95006","","","","-744.5043E-03","232.3566","","","","","Pass","8.346442","","","2.490365","2.233585","","","0.0000000010755133264984352%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1042260","Final_Ibstq_HSon_Nominal/","PROD - Non-EC","32","nA","151.5958","150.7709","6.128484","140.4566","176.0411","","","TRUE","1","0","4.2","0","","","","","114.8248","791.1402","","","43.11575","874.6301","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","41.57571","41.57571","0.0","0.0","","","41.57571","41.57571","","","","84.69147","833.0544","","","","","Pass","9.243633","","","2.424116","2.178221","","","0.000000003959688270875648%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1042260","Final_Ibstq_HSon_Nominal/","PROD - Non-EC","85","nA","2.405992E+03","2.377728E+03","330.8168","1.872122E+03","3.89454E+03","","","TRUE","1","0","4.2","0","","","","","421.0908","18.44175E+03","","","-1.527696E+03","20.34538E+03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.093654E+03","1.093654E+03","0.0","0.0","","","1.093654E+03","1.093654E+03","","","","-434.0423","19.25173E+03","","","","","Pass","7.370081","","","2.422544","2.179789","","","0.000000005614309292617229%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1042260","Final_Ibstq_HSon_Nominal/","PROD - Non-EC","125","nA","11.21170E+03","10.97303E+03","434.4323","9.961823E+03","11.98424E+03","","","TRUE","1","0","4.2","0","","","","","8.605112E+03","58.03686E+03","","","2.744793E+03","65.34896E+03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","3.130208E+03","3.130208E+03","0.0","0.0","","","3.130208E+03","3.130208E+03","","","","5.875002E+03","62.21875E+03","","","","","Pass","10.00747","","","2.474215","2.220919","","","0.0000000014584925618044476%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","1042270","Final_Ldoin_HSon_Nominal/","PROD - Non-EC","-40","nA","-15.44155","-15.46036","519.3420E-03","-16.57605","-14.02589","","","TRUE","1","0","1","0","","","","","-18.55760","-12.32549","","","-29.29261","-158.9832E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.456681","1.456681","0.0","0.0","","","1.456681","1.456681","","","","-27.83593","-1.615664","","","","","Pass","26.67040","","","8.890136","7.955182","","","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003491746959315862%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1042270","Final_Ldoin_HSon_Nominal/","PROD - Non-EC","0","nA","-13.53783","-13.54773","753.2296E-03","-15.61974","-11.31634","","","TRUE","1","0","1","0","","","","","-18.05721","-9.018461","","","-18.96311","-7.265148","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","584.8981E-03","584.8981E-03","0.0","0.0","","","584.8981E-03","584.8981E-03","","","","-18.37821","-7.850046","","","","","Pass","7.202679","","","2.400893","2.142053","","","0.0000000065455830277455285%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1042270","Final_Ldoin_HSon_Nominal/","PROD - Non-EC","32","nA","-13.25074","-13.38835","725.7052E-03","-14.82282","-8.128643","","","TRUE","1","0","1","0","","","","","-17.60497","-8.896517","","","-20.24937","-4.717664","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","776.5855E-03","776.5855E-03","0.0","0.0","","","776.5855E-03","776.5855E-03","","","","-19.47278","-5.494250","","","","","Pass","9.643898","","","3.214632","2.857928","","","0.00000000000000050068525946464795%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1042270","Final_Ldoin_HSon_Nominal/","PROD - Non-EC","85","nA","311.8405E-03","478.1555E-03","1.567063","-3.506473","9.244339","","","TRUE","1","0","2","0","","","","","-9.090542","19.42844","","","-11.94243","22.65286","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.729764","1.729764","0.0","0.0","","","1.729764","1.729764","","","","-10.21267","20.92309","","","","","Pass","7.028807","","","2.399999","2.157386","","","0.000000006521493006192795%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1042270","Final_Ldoin_HSon_Nominal/","PROD - Non-EC","125","nA","77.66215","80.96766","9.977363","54.35034","93.87786","","","TRUE","1","0","2","0","","","","","17.79797","275.0526","","","-7.927496","301.6627","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","15.47950","15.47950","0.0","0.0","","","15.47950","15.47950","","","","7.552013","286.1831","","","","","Pass","7.333519","","","2.4","2.159312","","","0.000000008183467999111355%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","1042280","Final_Iddq_AllOff_Nominal/","PROD - Non-EC","-40","uA","2.005524","1.861041","605.5173E-03","1.797223","6.51977","","","TRUE","1","0","4.2","0","","","","","-1.627579","23.68223","","","-5.449908","30.45056","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.795023","1.795023","0.0","0.0","","","1.795023","1.795023","","","","-3.654884","28.65554","","","","","Pass","8.661371","","","2.604086","2.320398","","","0.00000000016869976314897078%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1042280","Final_Iddq_AllOff_Nominal/","PROD - Non-EC","0","uA","2.091639","2.020587","582.6604E-03","1.972723","9.343725","","","TRUE","1","0","4.2","0","","","","","-1.404323","23.46792","","","-3.891548","25.95515","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.492335","1.492335","0.0","0.0","","","1.492335","1.492335","","","","-2.399213","24.46281","","","","","Pass","7.016365","","","2.399999","2.159999","","","0.000000009172297048046046%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1042280","Final_Iddq_AllOff_Nominal/","PROD - Non-EC","32","uA","2.917312","2.818314","1.167886","2.722587","17.62413","","","TRUE","1","0","4.2","0","","","","","-4.090007","41.68345","","","-8.667348","46.26078","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","2.746406","2.746406","0.0","0.0","","","2.746406","2.746406","","","","-5.920941","43.51437","","","","","Pass","6.933173","","","2.399998","2.159998","","","0.00000000917239094346772%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1042280","Final_Iddq_AllOff_Nominal/","PROD - Non-EC","85","uA","12.16153","12.13577","325.6255E-03","11.27422","13.14090","","","TRUE","0.5","0","4.2","0","","","","","5.103891","59.28421","","","-347.6673E-03","66.07000","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","3.320883","3.320883","0.0","0.0","","","3.320883","3.320883","","","","2.973216","62.74912","","","","","Pass","10.96172","","","2.402475","2.157302","","","0.000000005494177860615492%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1042280","Final_Iddq_AllOff_Nominal/","PROD - Non-EC","125","uA","42.76969","42.44941","2.444278","39.67332","68.15219","","","TRUE","0.5","0","4.2","0","","","","","14.05201","241.2285","","","-8.665638","263.9461","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","13.63058","13.63058","0.0","0.0","","","13.63058","13.63058","","","","4.964951","250.3155","","","","","Pass","8.212904","","","2.399999","2.159999","","","0.000000009172318969541433%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","4001010","T001.Final_AVDD_(Opens)/","TEST - Meas","-40","mV","-405.2572","-405.1526","1.283687","-409.6666","-402.4443","","","TRUE","1.33","0","0.66","0","","","","","-549.2359","-262.3863","","","-585.8956","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","29.29978","29.29978","0.0","0.0","10.0","10.0","10.0","10.0","","","","-575.8956","-9.9","","","","","Exempt","27.47224","","","2.511204","2.371758","","","0.00000000005584511891255812%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","4001010","T001.Final_AVDD_(Opens)/","TEST - Meas","0","mV","-389.2079","-389.1603","878.2358E-03","-393.4163","-387.3547","","","TRUE","1.33","0","0.66","0","","","","","-524.6549","-253.3994","","","-551.9925","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","27.60462","27.60462","0.0","0.0","10.0","10.0","10.0","10.0","","","","-541.9925","-9.9","","","","","Exempt","29.40438","","","2.403126","2.255664","","","0.0000000006574343106276917%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","4001010","T001.Final_AVDD_(Opens)/","TEST - Meas","32","mV","-369.9982","-370.0475","830.8777E-03","-373.6584","-366.6301","","","TRUE","1.33","0","0.66","0","","","","","-498.7280","-240.9085","","","-524.5932","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","26.23466","26.23466","0.0","0.0","10.0","10.0","10.0","10.0","","","","-514.5932","-9.9","","","","","Exempt","29.40596","","","2.401291","2.246143","","","0.0000000008005264148732122%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","4001010","T001.Final_AVDD_(Opens)/","TEST - Meas","85","mV","-319.8045","-319.7096","596.8848E-03","-321.4507","-318.4844","","","TRUE","1.33","0","0.66","0","","","","","-430.1031","-208.7073","","","-452.9776","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","22.65388","22.65388","0.0","0.0","10.0","10.0","10.0","10.0","","","","-442.9776","-9.9","","","","","Exempt","34.81436","","","2.413277","2.232605","","","0.000000001057782035658571%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","4001010","T001.Final_AVDD_(Opens)/","TEST - Meas","125","mV","-251.2389","-251.2262","663.5174E-03","-255.1597","-249.8719","","","TRUE","1.33","0","0.66","0","","","","","-339.4427","-163.1902","","","-358.5621","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","17.93310","17.93310","0.0","0.0","10.0","10.0","10.0","10.0","","","","-348.5621","-9.9","","","","","Exempt","27.66560","","","2.433909","2.206962","","","0.0000000017852391778190351%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","4001050","T001.Final_SNSP_(Opens)/","TEST - Meas","-40","mV","-736.4166","-736.6654","3.655464","-746.4037","-726.7337","","","TRUE","1.33","0","0.66","0","","","","","-1.008604E+03","-471.5593","","","-1.063021E+03","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","53.15607","53.15607","0.0","0.0","10.0","10.0","10.0","10.0","","","","-1.053021E+03","-9.9","","","","","Exempt","17.19280","","","2.405305","2.330823","","","0.00000000013504408038117512%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","4001050","T001.Final_SNSP_(Opens)/","TEST - Meas","0","mV","-701.9520","-702.1623","1.837283","-706.6768","-696.874","","","TRUE","1.33","0","0.66","0","","","","","-948.2577","-456.0127","","","-997.7919","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","49.89459","49.89459","0.0","0.0","10.0","10.0","10.0","10.0","","","","-987.7919","-9.9","","","","","Exempt","26.27110","","","2.402516","2.321256","","","0.00000000016564385204284874%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","4001050","T001.Final_SNSP_(Opens)/","TEST - Meas","32","mV","-659.6801","-659.8075","1.158607","-662.7736","-655.6163","","","TRUE","1.33","0","0.66","0","","","","","-886.6203","-430.8008","","","-932.2607","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","46.61803","46.61803","0.0","0.0","10.0","10.0","10.0","10.0","","","","-922.2607","-9.9","","","","","Exempt","35.61839","","","2.400513","2.312759","","","0.00000000019845510978914857%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","4001050","T001.Final_SNSP_(Opens)/","TEST - Meas","85","mV","-575.7368","-575.7585","721.2563E-03","-578.3382","-574.2752","","","TRUE","1.33","0","0.66","0","","","","","-771.4856","-377.1301","","","-811.7763","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","40.59381","40.59381","0.0","0.0","10.0","10.0","10.0","10.0","","","","-801.7763","-9.9","","","","","Exempt","48.00129","","","2.408673","2.307241","","","0.0000000002230881192573486%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","4001050","T001.Final_SNSP_(Opens)/","TEST - Meas","125","mV","-508.9534","-508.9450","642.5854E-03","-512.6211","-507.0748","","","TRUE","1.33","0","0.66","0","","","","","-682.0359","-333.3646","","","-718.0673","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","35.90836","35.90836","0.0","0.0","10.0","10.0","10.0","10.0","","","","-708.0673","-9.9","","","","","Exempt","48.15980","","","2.413356","2.298635","","","0.0000000002676124248756693%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","4001020","T001.Final_SNSN_(Opens)/","TEST - Meas","-40","mV","-650.6676","-650.6424","3.587023","-657.9938","-643.0331","","","TRUE","1.33","0","0.66","0","","","","","-894.0124","-415.2360","","","-945.3359","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","47.27179","47.27179","0.0","0.0","10.0","10.0","10.0","10.0","","","","-935.3359","-9.9","","","","","Exempt","16.75796","","","2.428788","2.345242","","","0.00000000009911242436612146%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","4001020","T001.Final_SNSN_(Opens)/","TEST - Meas","0","mV","-613.5762","-612.5957","5.748036","-632.135","-600.5369","","","TRUE","1.33","0","0.66","0","","","","","-861.9257","-382.1981","","","-911.3112","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","45.57056","45.57056","0.0","0.0","10.0","10.0","10.0","10.0","","","","-901.3112","-9.9","","","","","Exempt","12.45993","","","2.411779","2.328398","","","0.0000000001422299512688522%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","4001020","T001.Final_SNSN_(Opens)/","TEST - Meas","32","mV","-564.6400","-563.2300","6.106941","-585.0243","-553.9449","","","TRUE","1.33","0","0.66","0","","","","","-799.7046","-348.4789","","","-846.5018","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","42.33009","42.33009","0.0","0.0","10.0","10.0","10.0","10.0","","","","-836.5018","-9.9","","","","","Exempt","11.76161","","","2.414844","2.326197","","","0.00000000014907646035104732%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
